,df1,df2,df3,df4,df5,df6,df7
119,-0.0629999999999999,0.201,-0.0139999999999999,-0.0579999999999999,-0.0629999999999999,-0.0629999999999999,0.0
120,-0.004,-0.053,-0.0889999999999999,-0.127,-0.053,-0.053,-0.0889999999999999
121,0.1429999999999999,0.1429999999999999,0.138,0.0669999999999999,0.1429999999999999,0.1429999999999999,0.126
122,-0.152,0.29,0.049,0.287,0.29,0.049,0.049
123,0.02,-0.0829999999999999,-0.1569999999999999,0.02,-0.1569999999999999,-0.1569999999999999,-0.1569999999999999
124,-0.056,0.15,-0.14,-0.168,0.15,0.0699999999999999,-0.168
125,0.2109999999999999,0.2149999999999999,-0.065,0.2909999999999999,0.2149999999999999,0.1569999999999999,0.0119999999999999
126,0.2319999999999999,0.2079999999999999,0.2109999999999999,0.136,0.0819999999999999,0.0819999999999999,0.2319999999999999
127,0.071,0.167,-0.0259999999999999,0.1060000000000001,0.143,0.167,0.201
128,0.0,0.005,-0.06,0.0899999999999999,0.0899999999999999,0.0889999999999999,0.2329999999999999
129,-0.035,-0.031,0.0609999999999999,-0.218,0.0,0.0,0.2599999999999999
130,0.1829999999999999,0.1829999999999999,-0.093,0.1079999999999999,0.1829999999999999,0.1829999999999999,-0.093
131,0.1119999999999999,0.073,0.073,0.182,0.073,0.073,0.092
132,0.0,-0.0299999999999999,-0.0619999999999999,0.02,0.02,0.02,-0.0429999999999999
133,0.0769999999999999,0.2029999999999999,0.151,0.277,0.2029999999999999,0.2029999999999999,0.27
134,-0.1139999999999999,-0.123,-0.123,-0.054,-0.123,-0.123,-0.075
135,-0.043,-0.061,-0.047,-0.019,-0.061,0.0199999999999999,-0.019
136,-0.03,-0.03,-0.101,-0.146,0.1749999999999999,0.1749999999999999,-0.101
137,0.027,-0.127,-0.035,-0.056,0.0669999999999999,-0.0889999999999999,0.0799999999999999
138,0.1129999999999999,0.065,0.0,0.055,0.065,0.065,0.0
139,0.024,-0.0789999999999999,0.071,0.1129999999999999,0.1089999999999999,0.0,0.221
140,-0.16,-0.1859999999999999,-0.16,-0.1809999999999999,-0.1859999999999999,-0.16,-0.16
141,-0.237,-0.277,-0.237,0.0569999999999999,-0.277,-0.277,-0.237
142,0.082,0.1060000000000001,0.12,0.394,0.075,0.1060000000000001,0.484
143,0.06,-0.0169999999999999,-0.0329999999999999,0.1060000000000001,0.0,-0.0169999999999999,0.071
144,0.075,0.0,-0.0659999999999999,-0.1649999999999999,0.0,0.0,0.139
145,-0.291,-0.05,-0.21,-0.05,-0.21,-0.14,-0.21
146,-0.2039999999999999,0.146,-0.06,0.39,0.146,0.157,0.021
147,0.0359999999999999,0.0359999999999999,-0.026,0.0189999999999999,0.0359999999999999,0.0359999999999999,-0.026
148,0.2829999999999999,0.0489999999999999,-0.022,0.0589999999999999,0.0489999999999999,0.1979999999999999,0.1709999999999999
149,-0.0659999999999999,0.059,-0.2289999999999999,-0.1569999999999999,0.059,0.059,0.073
150,0.002,0.002,0.0,0.019,0.002,0.002,0.002
151,0.21,0.219,0.002,-0.0169999999999999,0.004,0.276,0.284
152,0.0639999999999999,0.0639999999999999,0.1429999999999999,0.1429999999999999,0.0639999999999999,0.0639999999999999,0.0639999999999999
153,0.149,0.149,0.031,0.0789999999999999,0.149,0.149,0.28
154,-0.046,0.145,0.0,-0.04,0.016,0.2099999999999999,0.0
155,0.071,0.185,0.0,0.0,0.185,0.017,0.0
156,-0.0829999999999999,0.093,-0.0849999999999999,0.167,0.093,0.093,0.214
157,0.0819999999999999,-0.001,-0.0929999999999999,0.1089999999999999,0.0819999999999999,0.0819999999999999,-0.0929999999999999
158,-0.008,0.1599999999999999,0.0979999999999999,0.1039999999999999,0.1599999999999999,0.1599999999999999,0.1029999999999999
159,0.16,0.16,0.0849999999999999,0.16,0.16,0.16,0.0849999999999999
160,0.2689999999999999,0.0,-0.097,-0.08,0.12,0.0,-0.08
161,0.054,0.127,-0.0819999999999999,-0.1009999999999999,0.127,0.127,0.13
162,0.0049999999999998,0.2259999999999999,0.0749999999999999,-0.021,0.2259999999999999,0.2259999999999999,0.0749999999999999
163,0.07,-0.001,-0.001,0.069,0.195,-0.001,-0.001
164,0.1089999999999999,0.0459999999999999,0.0389999999999999,0.1819999999999999,0.0459999999999999,0.1989999999999999,0.0389999999999999
165,-0.004,-0.004,-0.041,-0.156,-0.004,-0.004,0.027
166,0.121,0.13,-0.1109999999999999,0.029,0.004,0.13,-0.0969999999999999
167,-0.292,-0.149,-0.0799999999999999,-0.368,-0.2209999999999999,-0.0749999999999999,-0.0749999999999999
168,0.0309999999999999,0.0,-0.031,0.0309999999999999,0.0,0.0,-0.031
