,df1,df2,df3,df4,df5,df6,df7
612,-0.0279999999999999,-0.017,-0.0279999999999999,-0.0899999999999999,-0.0589999999999999,-0.017,0.1079999999999999
613,0.0,-0.12,0.12,-0.0789999999999999,-0.0789999999999999,0.2099999999999999,0.12
614,-0.209,-0.176,-0.209,-0.209,-0.176,-0.2289999999999999,-0.209
615,-0.135,-0.015,-0.1059999999999999,-0.0929999999999999,-0.015,-0.015,-0.1059999999999999
616,-0.1519999999999999,-0.132,-0.1719999999999999,-0.132,-0.132,-0.132,-0.1719999999999999
617,-0.13,-0.13,-0.132,-0.132,-0.13,-0.018,-0.13
618,-0.002,0.0389999999999999,0.0,0.0939999999999999,0.0389999999999999,0.0389999999999999,0.2849999999999999
619,0.1909999999999999,0.1879999999999999,-0.021,0.01,0.1879999999999999,0.1879999999999999,0.0309999999999999
620,-0.052,0.0,-0.0639999999999999,-0.0629999999999999,-0.0629999999999999,-0.0629999999999999,0.0
621,-0.187,-0.0929999999999999,-0.1979999999999999,-0.1979999999999999,-0.132,-0.132,-0.1979999999999999
622,-0.757,-0.75,-0.958,-0.98,-0.75,-0.75,-0.958
623,0.0819999999999999,0.0819999999999999,0.042,0.042,0.0819999999999999,0.0819999999999999,0.042
624,-0.052,-0.052,-0.0829999999999999,-0.0629999999999999,-0.0749999999999999,-0.0749999999999999,-0.0829999999999999
625,-0.062,0.0529999999999999,-0.02,-0.062,0.0529999999999999,-0.02,0.0909999999999999
626,-0.136,0.0629999999999999,0.0629999999999999,0.0579999999999999,0.0629999999999999,0.0629999999999999,0.0629999999999999
627,-0.031,-0.031,-0.002,0.031,-0.031,-0.031,-0.002
628,-0.0309999999999999,-0.0309999999999999,0.0,-0.0529999999999999,-0.0309999999999999,-0.0309999999999999,-0.0329999999999999
629,-0.1049999999999999,-0.1049999999999999,-0.126,-0.1049999999999999,-0.1049999999999999,-0.1049999999999999,-0.126
630,-0.2539999999999999,-0.2539999999999999,-0.2739999999999999,-0.2539999999999999,-0.2539999999999999,-0.2539999999999999,-0.2739999999999999
631,-0.1779999999999999,-0.1579999999999999,-0.1779999999999999,-0.1779999999999999,-0.1779999999999999,-0.1779999999999999,-0.1779999999999999
632,-0.0999999999999999,-0.05,-0.0779999999999999,-0.0779999999999999,-0.05,-0.05,-0.0779999999999999
633,-0.208,-0.206,-0.3610000000000001,-0.206,-0.3380000000000001,-0.192,-0.208
634,0.0429999999999999,0.0309999999999999,-0.01,0.122,0.0429999999999999,0.0429999999999999,-0.01
635,-0.0479999999999999,-0.0479999999999999,-0.0479999999999999,-0.0579999999999999,-0.0899999999999999,-0.0899999999999999,-0.0479999999999999
636,-0.248,-0.0699999999999999,-0.2879999999999999,-0.3299999999999999,-0.3299999999999999,-0.248,-0.132
637,-0.307,-0.0989999999999999,-0.3179999999999999,-0.12,-0.278,-0.278,-0.3179999999999999
638,-0.022,0.0,-0.013,0.0,0.0,0.0,-0.013
639,0.0,0.0,0.042,0.282,0.0,0.0,0.042
640,-0.1359999999999999,-0.0729999999999999,-0.1359999999999999,-0.125,-0.0729999999999999,-0.0729999999999999,-0.1359999999999999
641,0.149,0.01,0.1039999999999999,0.236,0.0,-0.021,0.1039999999999999
642,0.1159999999999999,0.178,0.03,0.1159999999999999,0.153,0.09,0.1159999999999999
643,-0.3339999999999999,-0.3339999999999999,-0.3339999999999999,-0.314,-0.284,-0.24,-0.3339999999999999
644,-0.0729999999999999,0.021,0.0,0.165,0.021,0.0,0.0
645,-0.0279999999999999,-0.0279999999999999,-0.0279999999999999,0.024,0.0,0.093,-0.0279999999999999
646,0.2049999999999999,0.2989999999999999,0.012,-0.001,0.2989999999999999,0.2989999999999999,0.012
647,-0.0629999999999999,-0.001,-0.0429999999999999,-0.0629999999999999,-0.0629999999999999,-0.0629999999999999,-0.0429999999999999
648,-0.063,-0.138,-0.125,-0.1169999999999999,-0.138,-0.125,-0.125
649,-0.042,0.118,0.0,0.0889999999999999,0.0829999999999999,0.118,-0.0839999999999999
650,0.0199999999999999,0.0199999999999999,-0.062,-0.021,0.0199999999999999,-0.062,-0.062
651,-0.1979999999999999,-0.148,-0.1979999999999999,-0.166,-0.148,-0.148,-0.156
652,-0.0999999999999999,0.166,-0.0779999999999999,-0.031,-0.0779999999999999,-0.0779999999999999,-0.0779999999999999
653,0.104,0.052,-0.0309999999999999,0.2230000000000001,0.052,0.052,-0.0309999999999999
654,-0.009,0.296,0.091,0.3350000000000001,0.132,0.132,0.091
655,0.022,0.0,0.002,0.0329999999999999,0.022,0.0,0.002
656,-0.135,-0.1149999999999999,-0.135,-0.1149999999999999,-0.1149999999999999,-0.1149999999999999,-0.135
657,0.0709999999999999,0.14,0.015,0.0419999999999999,0.14,0.14,0.0679999999999999
658,-0.0199999999999999,0.012,-0.0209999999999999,0.091,0.012,0.012,-0.0619999999999999
659,0.099,0.09,0.054,0.073,0.09,-0.0109999999999998,0.099
660,-0.794,-0.698,-0.792,-0.794,-0.698,-0.74,-0.622
661,0.355,-0.135,-0.034,-0.1979999999999999,0.0559999999999999,0.015,-0.034
662,-0.0379999999999999,0.003,-0.0379999999999999,-0.0179999999999999,0.216,0.216,-0.0379999999999999
663,0.1089999999999999,0.1089999999999999,-0.037,0.849,-0.047,0.1959999999999999,-0.037
664,0.5589999999999999,0.505,-0.14,-0.3179999999999999,-0.36,-0.36,-0.14
665,-0.061,-0.024,-0.019,0.0309999999999999,-0.061,0.0,-0.02
666,0.0519999999999999,-0.042,0.02,-0.042,-0.042,-0.042,0.02
667,0.0,0.021,0.021,0.0,0.021,0.099,0.167
668,-0.74,-0.7290000000000001,-0.74,-0.72,-0.567,-0.567,-0.74
669,0.148,0.054,0.235,0.1159999999999999,0.054,0.054,0.5640000000000001
670,-0.0519999999999999,-0.0529999999999999,-0.0649999999999999,-0.014,-0.0519999999999999,-0.0939999999999999,-0.0649999999999999
671,-0.031,0.038,-0.0629999999999999,0.0729999999999999,-0.031,-0.031,-0.031
672,0.0109999999999998,-0.02,-0.02,0.0109999999999998,-0.02,-0.02,-0.02
673,0.0699999999999999,-0.017,-0.158,0.0,0.0699999999999999,0.021,-0.158
674,-0.1779999999999999,0.021,-0.1789999999999999,0.021,0.021,-0.1779999999999999,-0.1779999999999999
675,0.025,-0.123,-0.1729999999999999,-0.1729999999999999,0.046,-0.1099999999999999,-0.1729999999999999
676,0.062,0.062,0.042,-0.1779999999999999,0.062,0.062,0.042
677,-0.031,-0.0619999999999999,-0.0619999999999999,-0.0419999999999999,-0.0619999999999999,-0.0619999999999999,-0.0619999999999999
678,-0.281,-0.281,-0.261,-0.211,-0.021,-0.249,-0.24
679,-0.208,-0.208,-0.1139999999999999,0.423,-0.1139999999999999,-0.038,-0.081
680,-0.156,0.014,-0.005,0.011,-0.1039999999999999,-0.1039999999999999,0.011
681,0.173,0.326,0.0,-0.0699999999999999,0.173,0.173,-0.0289999999999999
682,0.02,0.1459999999999999,-0.001,0.0,0.1459999999999999,0.0,-0.001
683,0.166,0.0729999999999999,-0.042,0.0,0.007,0.007,-0.042
684,0.13,0.008,-0.12,-0.037,0.008,0.008,0.0949999999999999
685,-0.094,0.1709999999999999,0.0729999999999999,-0.094,-0.085,0.1709999999999999,0.0729999999999999
686,-0.062,-0.031,0.1269999999999999,0.0199999999999999,-0.031,-0.062,0.2649999999999999
687,0.0,0.1979999999999999,0.0839999999999999,0.0579999999999999,0.1979999999999999,0.1979999999999999,0.0
688,-0.0659999999999999,0.059,-0.118,-0.029,-0.0659999999999999,-0.0659999999999999,-0.045
689,-0.178,-0.178,-0.136,0.1029999999999999,-0.178,-0.178,-0.147
690,0.01,0.01,-0.01,0.01,-0.052,0.01,-0.01
691,0.171,0.417,0.0,0.013,0.001,0.129,0.104
692,0.197,-0.021,-0.042,-0.1149999999999999,-0.003,0.197,0.0
693,-0.1039999999999999,-0.1039999999999999,-0.1579999999999999,0.102,-0.1979999999999999,-0.1979999999999999,-0.1359999999999999
694,-0.031,0.0,0.136,0.0,0.059,0.136,-0.031
695,-0.251,-0.2859999999999999,-0.3869999999999999,-0.2199999999999999,-0.2859999999999999,-0.2859999999999999,-0.2759999999999999
696,-0.0999999999999999,-0.0999999999999999,0.056,-0.0379999999999999,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999
697,0.0329999999999999,0.0329999999999999,0.0329999999999999,0.0,0.0329999999999999,0.0329999999999999,0.0329999999999999
698,-0.03,-0.03,-0.2089999999999999,-0.2069999999999999,-0.03,-0.03,-0.145
699,0.02,0.0939999999999999,0.029,0.281,0.042,0.02,0.042
700,-0.1099999999999999,-0.06,-0.099,0.0709999999999999,-0.06,0.1849999999999999,-0.1099999999999999
701,0.1039999999999999,0.0699999999999999,-0.083,0.24,0.124,-0.0939999999999999,0.0839999999999999
702,0.247,0.16,0.157,0.198,0.16,0.16,0.1149999999999999
703,0.2189999999999999,0.1729999999999999,0.0,0.1519999999999999,0.2759999999999999,0.2759999999999999,0.0
704,0.18,0.156,0.0,0.328,0.165,0.165,-0.0079999999999998
705,0.2149999999999999,0.0909999999999999,-0.003,-0.014,0.0909999999999999,0.0909999999999999,-0.024
706,-0.141,0.255,-0.0679999999999999,-0.141,0.255,0.255,-0.0679999999999999
707,-0.029,0.127,-0.0599999999999999,0.325,0.127,0.127,0.1119999999999999
708,0.0309999999999999,0.6559999999999999,0.0599999999999999,0.4169999999999999,0.6559999999999999,0.0309999999999999,0.0599999999999999
709,0.0,-0.002,-0.002,0.0279999999999999,0.0,0.0,-0.002
710,-0.274,-0.0449999999999999,-0.259,-0.1119999999999999,-0.261,-0.1839999999999999,-0.259
711,-0.1109999999999999,-0.0909999999999999,-0.1109999999999999,-0.049,-0.0909999999999999,-0.1109999999999999,-0.1109999999999999
712,-0.125,-0.1140000000000001,-0.125,0.1399999999999999,0.1979999999999999,0.1979999999999999,-0.125
713,-0.2009999999999999,-0.2229999999999999,-0.2009999999999999,-0.2009999999999999,-0.2009999999999999,-0.149,-0.2009999999999999
714,0.0309999999999999,0.958,0.0,0.0,0.958,0.0309999999999999,0.0
715,-0.074,-0.1149999999999999,-0.1139999999999999,-0.083,-0.1149999999999999,-0.074,-0.066
716,-0.0309999999999999,0.162,-0.0319999999999999,-0.0109999999999998,0.162,0.162,-0.0319999999999999
717,0.149,0.0,-0.0319999999999999,0.375,0.0,0.0,-0.021
718,-0.2949999999999999,-0.1839999999999999,-0.2949999999999999,-0.0549999999999999,-0.1139999999999999,-0.1939999999999999,-0.2949999999999999
719,0.011,0.021,-0.009,0.042,0.021,0.08,0.021
720,-0.3470000000000001,-0.427,-0.3620000000000001,-0.427,-0.312,-0.3470000000000001,-0.3440000000000001
721,-0.0319999999999999,-0.0329999999999999,-0.0319999999999999,0.139,-0.0329999999999999,0.073,-0.024
722,-0.1039999999999999,-0.031,-0.034,0.25,0.021,-0.042,-0.063
723,-0.0919999999999999,-0.0599999999999999,-0.0499999999999999,-0.0599999999999999,-0.0499999999999999,-0.0499999999999999,-0.0519999999999999
724,0.0,0.0109999999999998,0.0,0.1729999999999999,0.0109999999999998,0.0109999999999998,0.0
725,-0.251,-0.1989999999999999,-0.3339999999999999,-0.2199999999999999,-0.1989999999999999,-0.4289999999999999,-0.251
726,-0.187,-0.0929999999999999,-0.017,0.0699999999999999,-0.0929999999999999,-0.0929999999999999,0.2299999999999999
727,-0.021,0.236,-0.0519999999999999,0.078,-0.021,0.236,-0.011
728,0.171,0.525,0.129,0.013,0.525,0.525,0.171
729,-0.122,0.0459999999999999,0.0459999999999999,0.0399999999999999,0.0849999999999999,0.0869999999999999,0.0589999999999999
730,-0.2289999999999999,-0.2089999999999999,-0.2289999999999999,-0.2089999999999999,-0.2089999999999999,-0.2089999999999999,-0.2289999999999999
731,-0.009,0.012,-0.0499999999999999,0.081,-0.011,-0.011,0.061
732,-0.875,-0.354,-0.875,-0.74,-0.354,-0.354,-0.875
733,-0.3329999999999999,-0.3229999999999999,-0.3329999999999999,-0.3329999999999999,-0.3229999999999999,-0.3229999999999999,-0.3329999999999999
734,-0.1669999999999999,0.042,-0.1869999999999999,0.057,-0.009,-0.009,-0.1869999999999999
735,-0.0929999999999999,-0.0929999999999999,-0.0949999999999999,0.125,-0.0929999999999999,-0.0929999999999999,-0.0949999999999999
736,-0.005,-0.198,-0.24,-0.199,-0.189,-0.189,-0.2189999999999999
737,0.0729999999999999,-0.085,-0.094,0.833,-0.085,-0.085,0.0309999999999999
738,-0.062,0.2659999999999999,0.0839999999999999,0.0109999999999998,0.3079999999999999,0.1729999999999999,0.0839999999999999
739,-0.0529999999999999,-0.024,-0.0519999999999999,0.149,-0.024,-0.024,-0.0519999999999999
740,-0.073,0.017,-0.003,0.0969999999999999,0.017,0.017,0.135
741,0.135,0.145,0.1659999999999999,0.1659999999999999,0.145,0.1969999999999999,0.1659999999999999
742,-0.0399999999999999,-0.0409999999999999,-0.0399999999999999,-0.0199999999999999,-0.0399999999999999,-0.0399999999999999,-0.0399999999999999
743,0.163,0.0819999999999999,0.0,0.0939999999999999,0.163,0.0,0.0819999999999999
744,-0.147,0.014,-0.1999999999999999,0.771,0.167,0.167,-0.1999999999999999
745,0.4419999999999999,0.0,0.0669999999999999,0.1539999999999999,0.0,0.0,0.0669999999999999
746,0.0,0.02,0.0,0.02,0.02,0.02,0.0
747,-0.198,-0.057,-0.2289999999999999,0.0589999999999999,-0.057,-0.057,-0.2289999999999999
748,0.041,0.2199999999999999,0.041,0.041,0.2199999999999999,0.2219999999999999,0.146
749,-0.3339999999999999,-0.284,-0.284,0.604,0.01,0.01,-0.3339999999999999
750,-0.958,-0.958,-0.898,0.0,-0.958,-0.958,-0.898
751,0.001,0.001,0.001,0.0839999999999999,0.001,0.001,0.0629999999999999
752,-0.938,-0.918,-0.938,0.0,-0.918,0.0,-0.938
753,0.0599999999999999,0.1879999999999999,0.0599999999999999,0.0399999999999999,0.1879999999999999,0.1039999999999999,0.0599999999999999
754,-0.073,0.0569999999999999,-0.024,0.0929999999999999,0.0569999999999999,-0.1049999999999999,-0.024
755,0.0,0.0,-0.0309999999999999,-0.0109999999999998,0.0,0.0,-0.0309999999999999
756,0.1149999999999999,0.76,-0.0629999999999999,0.875,0.76,0.118,-0.031
757,-0.14,-0.14,-0.2129999999999999,0.0,-0.14,-0.14,-0.2129999999999999
758,0.141,0.141,-0.0619999999999999,0.146,0.021,0.141,-0.024
759,-0.0869999999999999,-0.016,-0.0869999999999999,-0.0659999999999999,-0.046,-0.128,0.0
760,-0.118,-0.118,-0.119,-0.045,-0.118,-0.118,-0.118
761,-0.0399999999999999,-0.0509999999999999,-0.0529999999999999,-0.0819999999999999,-0.0509999999999999,-0.0399999999999999,-0.0529999999999999
762,0.03,0.364,-0.003,0.248,0.0829999999999999,0.03,-0.003
763,0.019,0.0929999999999999,0.0599999999999999,-0.01,0.0929999999999999,0.0929999999999999,0.0599999999999999
764,-0.1979999999999999,-0.1979999999999999,-0.24,-0.24,-0.1979999999999999,-0.1979999999999999,-0.1999999999999999
765,-0.173,-0.131,-0.144,-0.1109999999999999,-0.131,-0.131,-0.144
766,0.182,0.187,-0.0519999999999999,-0.0529999999999999,0.149,0.149,-0.0519999999999999
767,0.001,0.0,-0.021,0.0409999999999999,0.0,-0.01,0.0
768,-0.121,0.087,-0.1519999999999999,-0.124,0.275,-0.1009999999999999,-0.1519999999999999
769,-0.0199999999999999,-0.0409999999999999,-0.0529999999999999,-0.0409999999999999,-0.0199999999999999,-0.0199999999999999,-0.0529999999999999
770,-0.0499999999999999,0.022,-0.0279999999999999,0.211,0.128,0.128,-0.0279999999999999
771,-0.034,-0.2199999999999999,-0.1979999999999999,-0.1139999999999999,-0.187,-0.187,-0.1979999999999999
772,-0.1469999999999999,-0.1269999999999999,-0.1469999999999999,0.087,-0.1269999999999999,-0.1269999999999999,-0.1469999999999999
773,0.0399999999999999,0.0269999999999999,-0.042,0.02,0.0269999999999999,0.0269999999999999,0.1559999999999999
774,0.016,0.802,-0.0709999999999999,-0.0209999999999999,0.0,-0.01,0.042
775,-0.035,0.038,-0.139,0.038,-0.035,-0.128,-0.045
776,-0.1039999999999999,-0.1139999999999999,-0.1139999999999999,0.13,-0.1139999999999999,-0.1139999999999999,0.1859999999999999
777,0.016,-0.0569999999999999,-0.131,-0.1839999999999999,0.057,0.019,-0.1619999999999999
778,-0.041,0.584,-0.1079999999999999,-0.208,0.584,0.584,-0.083
779,-0.163,-0.04,-0.134,-0.134,-0.163,-0.163,-0.163
780,-0.235,-0.1079999999999999,-0.235,0.0809999999999999,-0.0889999999999999,-0.1079999999999999,-0.164
781,-0.135,0.052,-0.0409999999999999,-0.0879999999999999,0.052,0.052,0.073
782,0.041,-0.037,-0.123,-0.0889999999999999,-0.037,-0.037,0.005
783,-0.0779999999999999,-0.2079999999999999,-0.271,-0.354,-0.1109999999999999,-0.2279999999999999,-0.156
784,-0.1519999999999999,0.1159999999999999,-0.12,-0.0339999999999999,0.1159999999999999,0.046,0.046
785,-0.0529999999999999,0.143,-0.0419999999999999,0.0,0.083,0.143,-0.0419999999999999
786,-0.0749999999999999,-0.043,-0.0749999999999999,-0.0749999999999999,-0.0949999999999999,-0.043,-0.002
787,-0.062,-0.049,-0.209,-0.104,-0.049,-0.209,-0.094
788,0.009,0.007,0.009,0.029,0.009,-0.033,0.009
789,0.1039999999999999,0.1039999999999999,0.0709999999999999,0.0829999999999999,0.1039999999999999,0.1039999999999999,0.0729999999999999
790,0.0,0.0919999999999999,0.0,0.0919999999999999,0.0919999999999999,0.0919999999999999,0.0
791,-0.043,-0.043,-0.0829999999999999,-0.043,-0.043,-0.043,-0.0959999999999999
792,-0.1789999999999999,-0.127,-0.1789999999999999,0.759,-0.127,-0.127,-0.1789999999999999
793,-0.0209999999999999,-0.013,-0.0829999999999999,-0.0629999999999999,-0.013,-0.013,-0.0409999999999999
794,0.365,0.365,0.1049999999999999,0.0109999999999998,0.365,0.365,0.1049999999999999
795,0.02,0.02,0.0,0.0,0.02,0.02,0.0
796,-0.104,-0.01,-0.01,-0.01,0.0489999999999999,-0.1060000000000001,-0.1060000000000001
797,0.0209999999999999,0.121,0.0189999999999999,0.0299999999999999,-0.032,-0.032,0.1879999999999999
798,-0.121,-0.121,-0.121,-0.1319999999999999,-0.121,-0.121,-0.121
799,0.0089999999999998,0.0209999999999999,0.0089999999999998,0.0209999999999999,0.0209999999999999,0.0209999999999999,0.0089999999999998
800,-0.1729999999999999,-0.164,-0.1939999999999999,0.255,-0.164,-0.164,-0.1939999999999999
801,-0.25,0.0,-0.1979999999999999,-0.0879999999999999,-0.25,-0.0799999999999999,-0.1979999999999999
802,0.019,0.019,-0.1619999999999999,0.1059999999999999,0.019,0.019,0.0989999999999999
803,-0.1669999999999999,-0.0939999999999999,-0.1919999999999999,-0.0619999999999999,-0.031,0.006,-0.0829999999999999
804,-0.09,-0.081,-0.069,0.149,0.0,-0.081,-0.069
805,0.208,0.257,0.0,0.0,0.257,0.257,0.208
806,0.746,0.537,-0.0899999999999999,0.183,-0.15,0.001,0.017
807,0.0,-0.042,-0.02,0.0,-0.042,-0.02,-0.02
808,-0.1039999999999999,-0.074,-0.093,0.584,-0.074,-0.074,0.1499999999999999
809,-0.141,0.1159999999999999,0.026,-0.016,0.1159999999999999,0.1159999999999999,0.026
810,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
811,0.0,-0.0449999999999999,-0.0819999999999999,-0.0199999999999999,-0.0449999999999999,-0.0449999999999999,-0.0449999999999999
812,-0.0399999999999999,0.012,-0.0199999999999999,0.012,0.012,0.012,-0.0199999999999999
813,0.0319999999999999,0.0,-0.02,0.0319999999999999,0.0,0.0,-0.02
814,0.143,0.1149999999999999,0.045,0.203,0.143,0.1149999999999999,0.1149999999999999
815,-0.0939999999999999,-0.0939999999999999,-0.0939999999999999,0.3350000000000001,-0.0939999999999999,-0.0939999999999999,-0.0939999999999999
816,-0.1359999999999999,-0.128,-0.1559999999999999,-0.1569999999999999,-0.128,-0.128,-0.1559999999999999
817,0.011,0.213,-0.0209999999999999,0.011,0.213,0.177,-0.0209999999999999
818,-0.119,-0.078,-0.131,0.0,-0.078,0.003,-0.131
819,0.004,0.098,0.035,-0.0379999999999999,0.004,0.004,0.056
820,0.316,0.316,0.0,0.081,0.316,0.316,0.085
821,0.025,0.025,-0.0289999999999999,0.025,-0.0289999999999999,-0.0289999999999999,0.0
822,0.1119999999999999,-0.009,-0.0399999999999999,0.022,0.001,0.053,-0.0199999999999999
823,-0.0279999999999999,0.0,-0.0279999999999999,0.0,0.0,0.0,-0.0279999999999999
824,0.016,-0.1139999999999999,-0.1359999999999999,0.251,-0.1139999999999999,0.802,0.042
825,0.276,0.037,0.02,0.02,0.265,0.265,0.0819999999999999
826,-0.039,0.2179999999999999,0.0,0.1169999999999999,0.2179999999999999,-0.039,0.128
827,0.0,0.0,0.0,0.09,0.0,0.0,0.141
828,0.2849999999999999,0.1099999999999999,-0.03,0.0639999999999999,0.1979999999999999,0.1979999999999999,0.0109999999999998
829,-0.121,0.092,-0.1319999999999999,-0.121,0.092,0.092,-0.1319999999999999
830,-0.271,-0.1009999999999999,-0.146,0.25,-0.1039999999999999,-0.15,-0.1039999999999999
831,0.025,-0.1839999999999999,-0.1129999999999999,0.046,0.025,-0.1839999999999999,0.005
832,-0.135,-0.094,-0.14,0.3129999999999999,0.125,-0.095,-0.136
833,0.0729999999999999,-0.135,-0.1059999999999999,-0.085,0.006,0.4269999999999999,0.017
834,-0.135,0.027,-0.01,-0.1139999999999999,-0.0549999999999999,-0.135,0.032
835,-0.3239999999999999,-0.274,-0.3239999999999999,-0.344,-0.274,-0.274,-0.3239999999999999
836,-0.187,-0.046,-0.211,-0.038,-0.187,-0.187,-0.211
837,-0.01,0.152,-0.0419999999999999,0.021,0.152,0.152,0.1149999999999999
838,0.0,-0.021,0.0,0.0319999999999999,-0.021,0.1729999999999999,0.0
839,-0.2189999999999999,-0.261,-0.239,-0.239,-0.281,-0.239,-0.239
840,-0.17,0.038,-0.17,-0.161,0.038,-0.118,-0.17
841,-0.01,0.084,-0.0209999999999999,0.011,-0.0209999999999999,-0.0209999999999999,-0.0209999999999999
842,-0.052,0.156,-0.037,0.2059999999999999,0.156,0.125,-0.037
843,-0.243,-0.243,-0.2019999999999999,-0.2029999999999999,-0.243,-0.243,-0.055
844,-0.125,0.028,0.0,0.045,0.028,0.028,0.042
845,-0.1359999999999999,-0.0859999999999999,-0.0309999999999999,0.0,0.802,-0.0859999999999999,-0.0309999999999999
846,-0.0939999999999999,-0.086,-0.1139999999999999,-0.083,-0.086,-0.086,-0.1139999999999999
847,0.178,-0.0199999999999999,0.012,0.0,0.326,-0.0199999999999999,0.147
848,-0.2679999999999999,-0.132,-0.2879999999999999,-0.014,-0.1639999999999999,-0.132,-0.2879999999999999
849,0.052,0.448,0.012,0.177,0.448,0.135,-0.052
850,-0.0939999999999999,-0.0939999999999999,-0.0939999999999999,-0.083,-0.0939999999999999,-0.0939999999999999,-0.0939999999999999
851,0.1019999999999999,0.1019999999999999,-0.0509999999999999,0.071,0.137,0.137,0.012
852,0.178,0.199,-0.0489999999999999,-0.0399999999999999,0.161,0.161,0.178
853,0.156,-0.037,-0.0779999999999999,-0.038,-0.034,-0.037,0.1039999999999999
854,-0.02,-0.0709999999999999,-0.008,0.002,-0.0709999999999999,-0.0819999999999999,-0.008
855,-0.257,-0.0899999999999999,-0.0899999999999999,-0.1629999999999999,-0.257,-0.257,-0.0899999999999999
856,0.0,0.0,0.0,0.0,0.0,-0.03,0.0
857,0.071,0.178,-0.0409999999999999,-0.0819999999999999,0.178,0.178,-0.0409999999999999
858,-0.042,-0.042,0.0399999999999999,-0.011,0.0499999999999999,0.2879999999999999,0.0
859,-0.2229999999999999,-0.2229999999999999,-0.2229999999999999,-0.195,-0.2229999999999999,-0.2229999999999999,-0.2229999999999999
860,-0.0839999999999999,-0.0839999999999999,-0.0839999999999999,-0.073,-0.064,-0.064,-0.0839999999999999
861,0.1739999999999999,0.1639999999999999,-0.05,0.4079999999999999,0.0649999999999999,-0.018,-0.05
862,-0.0829999999999999,-0.013,-0.01,-0.001,-0.013,-0.013,-0.01
863,-0.5830000000000001,-0.416,-0.416,-0.416,-0.416,-0.416,-0.5830000000000001
864,0.0939999999999999,0.241,0.163,0.0819999999999999,0.241,0.163,0.0919999999999999
865,0.0329999999999999,0.1999999999999999,0.002,0.0329999999999999,0.0329999999999999,0.0329999999999999,0.132
866,0.001,0.001,-0.019,-0.021,0.001,0.001,0.2199999999999999
867,0.0489999999999999,-0.038,-0.2189999999999999,0.031,-0.038,-0.038,-0.239
868,-0.0719999999999999,0.023,-0.0419999999999999,0.002,-0.0299999999999999,-0.0299999999999999,0.002
869,-0.038,-0.021,-0.083,0.239,-0.021,-0.021,-0.041
870,-0.2390000000000001,-0.052,-0.218,0.0679999999999999,-0.031,-0.031,-0.27
871,-0.02,0.0659999999999999,-0.02,0.036,-0.02,-0.02,0.022
872,0.0939999999999999,0.0999999999999999,-0.0939999999999999,-0.0929999999999999,0.05,0.0999999999999999,0.0
873,0.032,0.032,-0.0409999999999999,0.1149999999999999,0.032,0.032,-0.0409999999999999
874,-0.041,-0.083,-0.083,-0.083,-0.083,-0.083,-0.083
875,0.1719999999999999,0.2179999999999999,-0.001,0.354,0.2959999999999999,0.2949999999999999,0.135
876,0.131,-0.018,-0.031,0.1039999999999999,-0.018,0.063,0.136
877,-0.05,-0.008,-0.0909999999999999,0.0749999999999999,-0.008,-0.008,-0.039
878,0.013,-0.029,0.0,0.033,0.0399999999999999,0.0399999999999999,0.0
879,0.0809999999999999,-0.16,-0.119,-0.078,-0.16,-0.09,-0.119
880,0.0,0.1049999999999999,0.0,0.0199999999999999,0.0379999999999999,0.1049999999999999,0.0
881,0.0409999999999999,-0.004,-0.004,0.239,-0.004,-0.004,-0.004
882,0.1519999999999999,0.0519999999999999,0.0109999999999998,0.0939999999999999,0.0519999999999999,0.0519999999999999,0.2759999999999999
883,0.725,0.725,-0.078,-0.0979999999999999,0.725,0.725,0.0799999999999999
884,-0.0519999999999999,0.021,-0.0729999999999999,-0.0629999999999999,0.0,0.0,-0.0519999999999999
885,-0.002,0.019,0.09,0.17,0.019,-0.0109999999999998,0.09
886,-0.2239999999999999,-0.2239999999999999,-0.366,-0.3199999999999999,-0.366,-0.366,-0.366
887,-0.0519999999999999,0.021,-0.0419999999999999,0.2219999999999999,0.149,0.062,-0.024
888,-0.1729999999999999,-0.1729999999999999,-0.2029999999999999,-0.1729999999999999,-0.1729999999999999,-0.1729999999999999,-0.1929999999999999
889,0.0109999999999998,0.1009999999999999,0.1109999999999999,0.0109999999999998,0.1009999999999999,0.1009999999999999,0.1779999999999999
890,0.0,0.1049999999999999,0.0,0.0,-0.062,-0.062,0.0
891,-0.0499999999999999,0.2199999999999999,-0.0499999999999999,-0.042,0.2199999999999999,0.0,-0.0499999999999999
892,-0.347,-0.276,0.2159999999999999,0.0809999999999999,-0.276,-0.276,-0.3159999999999999
893,-0.78,-0.837,-0.76,-0.02,-0.653,-0.653,-0.802
894,-0.0419999999999999,-0.022,-0.0419999999999999,0.008,-0.022,-0.022,-0.0419999999999999
895,0.0939999999999999,0.062,0.042,0.396,0.062,0.062,0.042
896,-0.2879999999999999,0.066,-0.2799999999999999,-0.3299999999999999,-0.238,-0.238,-0.2799999999999999
897,-0.02,-0.02,-0.02,0.0729999999999999,-0.02,-0.02,-0.02
898,0.0649999999999999,-0.0929999999999999,-0.1009999999999999,-0.061,-0.0929999999999999,-0.073,-0.1029999999999999
899,0.2289999999999999,0.2289999999999999,0.136,0.2289999999999999,0.2289999999999999,0.0,0.1669999999999999
