,df1,df2,df3,df4,df5,df6,df7
601,-0.235,-0.119,-0.2019999999999999,0.538,-0.119,-0.119,-0.4139999999999999
602,-0.136,0.054,-0.136,-0.0579999999999999,0.054,0.279,-0.0719999999999999
603,-0.008,0.015,0.013,-0.1029999999999999,0.0,0.0,0.055
604,0.0429999999999999,0.019,0.0429999999999999,0.3,0.019,0.0429999999999999,0.0429999999999999
605,0.1979999999999999,-0.1069999999999999,-0.1069999999999999,0.142,0.128,-0.1069999999999999,-0.1069999999999999
606,-0.0179999999999999,0.187,-0.2119999999999999,-0.0479999999999999,0.187,-0.0349999999999999,-0.2119999999999999
607,0.1719999999999999,-0.06,0.013,0.0,-0.06,-0.06,-0.038
608,0.0259999999999999,0.0259999999999999,-0.086,-0.161,0.0259999999999999,0.0459999999999999,0.0619999999999999
609,0.138,0.13,0.0789999999999999,-0.034,0.13,0.13,0.0789999999999999
610,0.0649999999999999,0.12,0.248,0.4049999999999999,0.12,0.12,0.248
611,-0.3779999999999999,-0.3779999999999999,-0.464,-0.3779999999999999,-0.3779999999999999,-0.323,-0.3779999999999999
612,-0.052,0.0709999999999999,-0.052,-0.037,0.1599999999999999,0.125,0.1059999999999999
613,0.119,-0.126,0.096,0.067,-0.0609999999999999,0.009,0.096
614,-0.2819999999999999,0.021,-0.2819999999999999,-0.2819999999999999,0.021,0.021,-0.2819999999999999
615,-0.2139999999999999,-0.007,-0.255,-0.144,-0.007,-0.007,-0.255
616,0.0399999999999999,-0.14,-0.257,-0.132,-0.14,-0.004,-0.257
617,-0.128,-0.2229999999999999,-0.2179999999999999,-0.3359999999999999,-0.2229999999999999,-0.0459999999999999,-0.128
618,0.4439999999999999,0.0749999999999999,0.0,0.016,0.0749999999999999,0.0749999999999999,0.1739999999999999
619,0.2889999999999999,0.0689999999999999,-0.058,0.3399999999999999,0.0689999999999999,0.0689999999999999,0.267
620,-0.15,-0.2919999999999999,-0.1759999999999999,-0.2919999999999999,-0.258,-0.275,-0.1139999999999999
621,0.243,-0.07,-0.085,0.0679999999999999,-0.028,-0.028,-0.085
622,-0.552,-0.551,-0.665,-0.897,-0.551,-0.551,-0.665
623,-0.2009999999999999,-0.2009999999999999,-0.287,-0.2009999999999999,-0.2009999999999999,-0.287,-0.287
624,0.0419999999999999,-0.004,-0.075,-0.004,-0.202,-0.202,-0.075
625,-0.019,-0.0899999999999999,-0.165,-0.019,-0.0899999999999999,-0.165,-0.051
626,-0.268,-0.1669999999999999,-0.1669999999999999,0.1149999999999999,-0.1669999999999999,-0.1669999999999999,-0.1669999999999999
627,-0.258,-0.475,-0.475,-0.283,-0.283,-0.258,-0.299
628,-0.035,-0.04,0.016,-0.267,-0.035,-0.04,-0.1019999999999999
629,-0.175,-0.085,-0.175,-0.258,-0.085,-0.085,-0.175
630,-0.125,-0.322,-0.196,-0.291,-0.291,-0.291,-0.196
631,-0.033,-0.128,-0.0909999999999999,-0.033,-0.033,-0.033,-0.0909999999999999
632,-0.358,0.0,-0.126,-0.3159999999999999,0.0,0.0,-0.126
633,-0.1049999999999999,-0.238,-0.359,-0.238,-0.238,-0.136,-0.2769999999999999
634,0.304,0.016,-0.156,0.1059999999999999,0.2569999999999999,0.2569999999999999,-0.156
635,-0.058,-0.058,-0.058,-0.058,-0.058,-0.171,-0.058
636,0.1149999999999999,0.2289999999999999,0.2079999999999999,0.0499999999999999,0.0,0.0,0.2209999999999999
637,0.1629999999999999,-0.147,-0.28,-0.1139999999999999,-0.143,0.0509999999999999,-0.28
638,-0.2319999999999999,0.0,-0.1109999999999999,-0.0609999999999999,0.0,0.0,-0.1109999999999999
639,-0.121,0.0,0.006,0.068,0.0,-0.041,0.006
640,-0.052,0.01,-0.052,0.0899999999999999,0.01,0.01,-0.122
641,-0.4049999999999999,-0.2169999999999999,-0.2249999999999999,-0.0919999999999999,-0.007,0.148,-0.2249999999999999
642,-0.177,0.0839999999999999,-0.167,0.023,-0.0789999999999999,-0.017,-0.0709999999999999
643,0.2309999999999999,0.149,-0.14,-0.005,-0.024,-0.167,-0.14
644,-0.055,0.07,-0.1019999999999999,-0.275,0.07,-0.127,0.01
645,0.2079999999999999,0.053,0.2079999999999999,0.183,0.2259999999999999,0.165,0.2079999999999999
646,0.1699999999999999,-0.005,-0.172,-0.139,-0.005,-0.005,-0.3279999999999999
647,-0.312,0.022,-0.295,-0.312,-0.312,-0.312,-0.295
648,0.207,-0.133,-0.1939999999999999,-0.149,-0.133,-0.022,-0.022
649,0.35,0.0569999999999999,0.3199999999999999,0.748,0.17,0.0569999999999999,0.1079999999999999
650,-0.139,-0.352,-0.241,-0.057,-0.352,-0.241,-0.241
651,-0.362,-0.245,-0.362,0.138,-0.245,-0.245,-0.15
652,-0.255,0.132,-0.023,0.132,-0.023,-0.023,-0.023
653,0.35,-0.1149999999999999,-0.04,0.35,-0.1149999999999999,-0.1149999999999999,-0.04
654,0.442,0.294,0.104,0.437,0.294,0.294,0.104
655,0.242,-0.14,-0.055,-0.029,-0.14,-0.14,-0.055
656,-0.2219999999999999,-0.0559999999999999,-0.127,0.069,-0.2219999999999999,-0.2219999999999999,-0.127
657,0.037,-0.1649999999999999,-0.3279999999999999,-0.3359999999999999,-0.1649999999999999,-0.1649999999999999,-0.1589999999999999
658,0.265,0.413,-0.0289999999999999,0.043,0.413,0.413,-0.1509999999999999
659,-0.155,-0.3259999999999999,-0.248,-0.248,-0.3259999999999999,-0.155,-0.248
660,0.301,0.26,-0.0089999999999998,-0.0079999999999998,0.26,0.295,-0.0089999999999998
661,-0.1039999999999999,-0.1039999999999999,0.0389999999999999,0.006,-0.0959999999999999,0.174,0.0389999999999999
662,-0.234,-0.209,-0.234,0.063,-0.087,-0.087,-0.234
663,-0.102,-0.102,0.1519999999999999,-0.096,-0.102,-0.102,0.0599999999999999
664,-0.3389999999999999,-0.0649999999999999,-0.3389999999999999,0.01,-0.129,-0.129,-0.3389999999999999
665,0.138,0.1230000000000001,-0.1069999999999999,0.056,0.019,-0.0849999999999999,-0.1569999999999999
666,0.373,0.023,-0.0949999999999999,-0.0249999999999999,0.023,0.023,-0.0949999999999999
667,0.477,0.369,-0.0339999999999999,0.322,0.369,0.381,-0.0339999999999999
668,-0.327,-0.351,-0.327,-0.354,-0.351,-0.351,-0.115
669,0.0419999999999999,0.0749999999999999,-0.1169999999999999,-0.1169999999999999,0.1059999999999999,0.1109999999999999,-0.1169999999999999
670,-0.252,-0.312,-0.363,-0.115,-0.252,-0.252,-0.363
671,0.24,0.1889999999999999,-0.0969999999999999,0.138,0.0959999999999999,0.0959999999999999,0.1099999999999999
672,-0.034,-0.069,-0.2,0.174,-0.13,-0.13,-0.13
673,-0.1539999999999999,0.024,-0.0639999999999999,0.318,-0.248,-0.1539999999999999,-0.0639999999999999
674,0.1779999999999999,-0.032,0.0669999999999999,0.1599999999999999,0.1029999999999999,0.1779999999999999,0.1779999999999999
675,-0.0379999999999999,-0.3169999999999999,-0.0939999999999999,-0.1479999999999999,-0.0859999999999999,-0.2739999999999999,0.01
676,-0.388,-0.388,-0.1709999999999999,-0.474,-0.388,-0.388,-0.006
677,0.5029999999999999,0.1549999999999999,0.0,0.2059999999999999,0.1549999999999999,0.1549999999999999,0.1549999999999999
678,-0.0479999999999999,0.041,-0.0479999999999999,0.334,0.182,-0.0669999999999999,0.051
679,0.5650000000000001,0.37,0.097,0.268,0.506,0.457,0.555
680,-0.238,0.0959999999999999,-0.3480000000000001,0.1539999999999999,-0.177,-0.177,-0.1129999999999999
681,0.1649999999999999,0.0429999999999999,-0.249,0.0749999999999999,0.0429999999999999,0.0429999999999999,-0.131
682,0.0539999999999999,0.0329999999999999,-0.338,-0.428,0.0329999999999999,-0.243,-0.193
683,0.2179999999999999,0.4159999999999999,0.0879999999999999,0.1509999999999999,0.0489999999999999,0.0489999999999999,0.0879999999999999
684,0.1989999999999999,0.1729999999999999,0.127,0.241,0.1729999999999999,0.1729999999999999,0.147
685,0.1669999999999999,-0.029,-0.044,-0.253,-0.247,0.0559999999999999,0.1089999999999999
686,0.0,0.2089999999999999,0.288,0.145,0.2089999999999999,0.025,0.186
687,-0.0679999999999999,-0.042,0.0929999999999999,0.0869999999999999,-0.042,-0.042,0.0
688,0.2759999999999999,0.2759999999999999,0.004,0.1159999999999999,0.2759999999999999,0.2759999999999999,0.004
689,0.0909999999999999,0.1709999999999999,0.0249999999999999,0.3299999999999999,0.0819999999999999,0.0129999999999999,0.0249999999999999
690,0.0799999999999999,-0.015,-0.017,-0.035,-0.035,-0.035,0.0799999999999999
691,-0.2129999999999999,0.02,-0.0879999999999999,0.0509999999999999,-0.017,-0.017,-0.043
692,0.178,-0.247,-0.2339999999999999,0.0709999999999999,0.2659999999999999,0.178,0.0
693,0.008,0.008,-0.052,0.2409999999999999,-0.027,-0.027,-0.052
694,0.0789999999999999,-0.358,-0.088,-0.376,-0.358,-0.437,-0.075
695,0.271,0.0999999999999999,0.177,0.491,0.0,0.175,0.177
696,-0.1049999999999999,0.167,0.156,0.382,0.2309999999999999,0.1069999999999999,-0.038
697,-0.0659999999999999,-0.0659999999999999,-0.0659999999999999,0.0,-0.0659999999999999,-0.0659999999999999,-0.0659999999999999
698,-0.247,-0.247,-0.2250000000000001,-0.082,-0.247,-0.247,-0.2250000000000001
699,-0.0889999999999999,0.1080000000000001,0.032,0.368,0.143,-0.0889999999999999,0.1
700,0.0819999999999999,0.1779999999999999,0.3949999999999999,0.1769999999999999,0.1779999999999999,0.027,0.0819999999999999
701,0.142,0.126,0.01,0.448,0.126,0.2089999999999999,0.307
702,-0.024,-0.024,0.153,0.3009999999999999,-0.024,-0.024,0.247
703,0.048,0.108,-0.2119999999999999,-0.0319999999999999,0.188,0.188,-0.2119999999999999
704,0.019,-0.128,-0.1719999999999999,-0.1819999999999999,-0.128,-0.122,-0.2119999999999999
705,0.5569999999999999,0.144,0.0379999999999999,0.255,0.144,0.144,0.4009999999999999
706,0.3899999999999999,0.4369999999999999,0.0479999999999999,0.2759999999999999,0.4369999999999999,0.4369999999999999,0.0479999999999999
707,0.132,0.262,0.137,0.104,0.262,0.262,0.214
708,-0.195,-0.301,-0.148,-0.358,-0.301,-0.301,-0.148
709,0.0,-0.0899999999999999,-0.0899999999999999,-0.0609999999999999,-0.0609999999999999,-0.0609999999999999,-0.0899999999999999
710,-0.0989999999999999,-0.472,-0.472,-0.443,-0.472,-0.472,-0.3659999999999999
711,-0.259,-0.0939999999999999,-0.259,-0.0299999999999999,-0.0939999999999999,-0.259,-0.259
712,-0.577,-0.5149999999999999,-0.577,-0.288,-0.5149999999999999,-0.5149999999999999,-0.577
713,0.0349999999999999,-0.197,0.0,0.0349999999999999,0.0349999999999999,-0.155,-0.137
714,0.065,0.382,-0.426,-0.2199999999999999,0.382,0.065,-0.261
715,0.0929999999999999,-0.172,-0.149,-0.177,-0.172,0.006,0.006
716,-0.1169999999999999,0.224,-0.1169999999999999,-0.2219999999999999,0.224,-0.0459999999999999,-0.1169999999999999
717,0.361,0.191,0.013,0.185,0.36,0.36,0.0
718,-0.26,0.14,-0.26,-0.048,0.071,0.0,0.132
719,0.0399999999999999,0.1819999999999999,-0.019,0.0479999999999999,0.3239999999999999,0.1819999999999999,0.0899999999999999
720,-0.228,-0.228,-0.2779999999999999,-0.435,-0.24,-0.228,-0.156
721,-0.338,-0.02,-0.338,-0.119,-0.02,-0.22,-0.126
722,0.1999999999999999,0.2219999999999999,0.277,0.0889999999999999,0.2219999999999999,0.2019999999999999,0.235
723,0.196,0.266,0.2230000000000001,0.421,0.266,0.266,0.051
724,0.1489999999999999,0.2109999999999999,-0.024,-0.12,0.2109999999999999,0.2109999999999999,-0.182
725,-0.249,-0.083,-0.42,-0.419,-0.083,-0.419,-0.42
726,0.01,-0.349,-0.306,0.0559999999999999,-0.023,-0.023,0.132
727,0.2889999999999999,0.013,0.017,0.2999999999999999,0.1539999999999999,0.425,0.017
728,0.221,0.083,-0.0499999999999999,0.035,0.083,0.083,0.221
729,-0.185,-0.24,-0.236,0.0399999999999999,0.0879999999999999,-0.36,0.1989999999999999
730,-0.186,-0.031,-0.186,-0.069,-0.031,-0.059,-0.186
731,-0.036,0.0,-0.1059999999999999,0.0459999999999999,0.0,0.0,-0.1019999999999999
732,0.2649999999999999,-0.155,-0.006,-0.133,0.127,0.127,0.0079999999999998
733,-0.381,-0.647,-0.441,-0.262,-0.647,-0.5589999999999999,-0.441
734,0.2309999999999999,0.2289999999999999,0.1039999999999999,0.409,0.2289999999999999,0.454,0.1039999999999999
735,0.0799999999999999,0.0,-0.063,0.151,0.0,0.0,-0.063
736,0.368,0.078,0.016,0.174,-0.155,-0.155,0.016
737,0.3279999999999999,0.3279999999999999,-0.012,0.828,0.3279999999999999,0.3279999999999999,0.0
738,0.025,0.015,0.158,0.164,0.2089999999999999,0.0899999999999999,0.158
739,0.045,0.044,-0.02,0.381,0.044,0.044,0.0
740,0.0609999999999999,0.0609999999999999,0.1959999999999999,0.008,0.0549999999999999,0.0549999999999999,0.245
741,0.1449999999999999,-0.2290000000000001,0.0449999999999999,-0.08,-0.102,0.1449999999999999,0.0449999999999999
742,0.1779999999999999,0.118,0.0829999999999999,0.249,0.1779999999999999,0.1779999999999999,0.0829999999999999
743,0.0689999999999999,-0.145,-0.255,-0.006,0.0689999999999999,-0.033,-0.046
744,-0.0389999999999999,0.363,0.028,0.804,0.363,0.363,0.028
745,-0.0539999999999999,0.05,-0.0559999999999999,0.173,0.05,0.05,0.056
746,0.008,0.079,0.008,0.212,0.079,0.079,0.008
747,0.019,0.0669999999999999,-0.155,0.0669999999999999,0.0669999999999999,0.0669999999999999,-0.05
748,0.0819999999999999,0.1719999999999999,0.1719999999999999,0.43,0.1719999999999999,0.2909999999999999,0.3019999999999999
749,0.074,0.0419999999999999,-0.075,0.442,0.0,0.0,-0.318
750,-0.353,-0.353,-0.555,0.0,-0.353,-0.353,-0.555
751,0.044,-0.0449999999999999,0.039,0.018,-0.0449999999999999,-0.0449999999999999,0.2370000000000001
752,-0.389,-0.472,-0.76,0.0,-0.472,0.0,-0.76
753,-0.202,0.1229999999999999,-0.202,-0.49,0.1229999999999999,0.0199999999999999,-0.202
754,0.097,0.016,-0.2579999999999999,-0.1439999999999999,0.016,-0.059,-0.0579999999999999
755,0.0579999999999999,0.0579999999999999,-0.2129999999999999,-0.038,0.0579999999999999,0.0579999999999999,-0.2129999999999999
756,0.306,-0.168,-0.168,0.735,-0.168,0.1949999999999999,0.0
757,0.0819999999999999,0.0819999999999999,-0.0859999999999999,0.122,0.0819999999999999,0.0819999999999999,-0.043
758,0.1099999999999999,-0.2250000000000001,-0.07,0.2029999999999999,-0.017,-0.2250000000000001,-0.07
759,-0.2149999999999999,-0.0839999999999999,-0.2149999999999999,-0.051,-0.1789999999999999,-0.1789999999999999,-0.1789999999999999
760,-0.175,-0.1999999999999999,-0.235,-0.039,-0.183,-0.175,-0.175
761,0.0829999999999999,-0.001,-0.012,-0.001,-0.001,-0.012,0.0669999999999999
762,-0.317,0.09,-0.333,-0.182,-0.097,-0.317,-0.333
763,-0.148,-0.2790000000000001,-0.148,-0.13,-0.2790000000000001,-0.2790000000000001,-0.148
764,-0.232,-0.252,-0.343,-0.302,-0.232,-0.41,-0.322
765,-0.1049999999999999,-0.1149999999999999,-0.146,0.047,-0.035,-0.035,-0.146
766,0.361,0.061,0.061,0.0,0.061,0.061,0.061
767,0.1109999999999999,0.154,-0.0399999999999999,0.182,0.19,0.154,0.119
768,-0.011,-0.204,-0.454,-0.288,0.091,-0.036,-0.359
769,0.14,0.274,0.008,0.274,0.14,0.14,0.008
770,-0.455,-0.1639999999999999,-0.318,0.089,-0.293,-0.293,-0.293
771,-0.203,-0.38,-0.408,-0.138,-0.348,-0.348,-0.408
772,-0.174,-0.127,-0.174,0.074,-0.057,-0.064,-0.174
773,0.05,-0.128,-0.0799999999999999,-0.0799999999999999,-0.0239999999999999,-0.1149999999999999,0.063
774,0.167,0.667,0.02,0.042,0.042,0.334,0.238
775,0.108,-0.238,-0.252,-0.1699999999999999,-0.4029999999999999,-0.251,-0.0639999999999999
776,0.0429999999999999,0.0429999999999999,0.0,0.0,0.0429999999999999,0.0429999999999999,0.29
777,0.383,0.0,0.187,0.273,0.281,0.189,0.0
778,0.2789999999999999,-0.052,0.012,0.1699999999999999,-0.052,-0.052,0.0219999999999999
779,-0.532,-0.241,-0.4529999999999999,-0.411,-0.163,-0.2039999999999999,-0.411
780,-0.139,0.1669999999999999,-0.139,0.176,0.2069999999999999,0.1669999999999999,0.008
781,0.033,0.288,-0.001,0.1989999999999999,0.288,0.288,0.186
782,-0.027,-0.238,-0.448,-0.289,-0.238,-0.238,-0.448
783,0.1689999999999999,0.1879999999999999,-0.025,-0.192,0.1509999999999999,-0.188,-0.025
784,-0.079,-0.418,-0.309,-0.022,-0.418,-0.125,-0.002
785,-0.289,-0.247,-0.267,0.19,-0.0899999999999999,-0.247,-0.267
786,-0.289,0.1339999999999999,-0.359,0.1029999999999999,-0.194,0.1339999999999999,-0.359
787,0.072,0.258,-0.026,-0.128,-0.1809999999999999,-0.1809999999999999,0.045
788,0.1399999999999999,0.0809999999999999,0.0529999999999999,0.2619999999999999,0.1399999999999999,0.0779999999999999,-0.004
789,0.017,0.017,0.017,0.017,0.017,0.017,0.048
790,0.0,-0.196,-0.196,-0.196,-0.196,-0.196,-0.025
791,-0.1999999999999999,-0.1999999999999999,-0.022,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,-0.133
792,-0.1889999999999999,0.03,-0.0999999999999999,0.66,0.0,0.03,-0.0999999999999999
793,0.2269999999999999,0.191,-0.127,-0.264,0.191,0.191,-0.127
794,0.068,0.003,-0.18,-0.2339999999999999,0.003,0.068,-0.18
795,0.1169999999999999,-0.0949999999999999,0.0,0.047,-0.0949999999999999,-0.0949999999999999,0.0
796,0.174,0.0899999999999999,0.15,0.327,0.2179999999999999,0.171,0.15
797,0.246,0.6699999999999999,-0.003,0.1899999999999999,0.2009999999999999,0.2009999999999999,0.411
798,0.011,0.011,0.011,0.011,0.011,0.011,0.011
799,0.137,0.1169999999999999,-0.129,0.017,0.1169999999999999,0.1169999999999999,-0.129
800,-0.027,0.0,-0.129,0.1549999999999999,0.0,0.0,-0.129
801,-0.276,-0.28,-0.287,0.0249999999999999,-0.248,-0.3,-0.123
802,-0.05,-0.3389999999999999,-0.169,-0.266,-0.3389999999999999,-0.3389999999999999,-0.16
803,0.129,0.171,0.126,0.171,0.171,0.2219999999999999,0.171
804,-0.255,-0.255,-0.249,-0.192,-0.12,-0.255,-0.249
805,0.13,0.012,0.012,0.13,0.012,0.012,0.012
806,-0.1130000000000001,0.1949999999999999,-0.101,0.2999999999999999,0.0639999999999999,-0.1130000000000001,0.2599999999999999
807,0.176,-0.127,0.034,0.07,-0.127,0.1049999999999999,0.1049999999999999
808,0.182,-0.3410000000000001,0.1699999999999999,0.364,-0.3410000000000001,-0.3410000000000001,-0.186
809,0.3179999999999999,0.0,0.444,0.0619999999999999,0.0,0.0,0.444
810,0.526,0.49,0.0,0.3059999999999999,0.49,0.526,0.414
811,0.0,0.1779999999999999,0.0669999999999999,0.0,0.356,0.1779999999999999,0.0
812,0.0469999999999999,0.0,-0.048,0.004,0.012,0.012,-0.048
813,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,0.1079999999999999
814,0.3019999999999999,0.255,-0.016,-0.016,0.144,0.144,0.255
815,0.0,0.0,0.0,0.445,0.0,0.0,0.0
816,0.089,0.239,0.022,0.062,0.162,0.162,0.122
817,0.094,0.057,0.0,0.0,0.173,0.331,0.0
818,-0.172,-0.042,-0.249,0.0589999999999999,-0.027,-0.055,-0.249
819,-0.2289999999999999,-0.2289999999999999,-0.0799999999999999,-0.2229999999999999,-0.2289999999999999,-0.2289999999999999,-0.0799999999999999
820,0.04,0.04,0.009,0.009,0.04,0.04,0.009
821,-0.0589999999999999,-0.0519999999999999,-0.0589999999999999,-0.0589999999999999,-0.0519999999999999,-0.0519999999999999,-0.0589999999999999
822,0.475,0.2099999999999999,0.2189999999999999,0.0849999999999999,0.0469999999999999,0.247,0.247
823,0.044,0.216,0.134,0.134,0.216,-0.0099999999999998,0.134
824,0.1099999999999999,-0.04,-0.04,0.385,-0.04,0.735,0.306
825,0.245,0.137,-0.0889999999999999,-0.162,0.2259999999999999,0.2259999999999999,0.037
826,0.052,-0.124,-0.124,-0.144,-0.124,-0.15,0.159
827,0.007,-0.0329999999999999,-0.2149999999999999,-0.0279999999999999,0.007,0.0,-0.2149999999999999
828,0.333,-0.2049999999999999,-0.0819999999999999,0.153,-0.2049999999999999,-0.2049999999999999,0.067
829,0.011,0.133,-0.039,-0.189,0.133,0.133,-0.14
830,-0.145,-0.169,-0.1050000000000001,0.3419999999999999,-0.1050000000000001,-0.2220000000000001,-0.1050000000000001
831,-0.373,-0.183,-0.373,0.0389999999999999,-0.2179999999999999,-0.393,-0.373
832,-0.096,-0.288,-0.268,0.2809999999999999,0.0689999999999999,-0.274,-0.268
833,0.221,0.0949999999999999,0.013,0.025,0.15,0.083,0.013
834,0.35,0.579,0.256,0.5389999999999999,0.2189999999999999,0.2259999999999999,0.5229999999999999
835,-0.1069999999999999,0.025,-0.1069999999999999,0.096,0.025,0.025,-0.1069999999999999
836,0.0659999999999999,0.0539999999999999,-0.075,0.2289999999999999,0.0539999999999999,0.1479999999999999,-0.075
837,0.183,0.139,-0.276,-0.03,0.139,0.139,-0.1959999999999999
838,-0.158,0.0539999999999999,-0.158,0.131,0.0539999999999999,0.0539999999999999,-0.158
839,-0.39,-0.527,-0.4669999999999999,-0.39,-0.527,-0.295,-0.4669999999999999
840,-0.4539999999999999,-0.1109999999999999,-0.4479999999999999,0.149,-0.1109999999999999,-0.4539999999999999,-0.4479999999999999
841,0.1599999999999999,-0.049,0.0389999999999999,-0.243,-0.05,-0.05,0.0
842,0.016,0.053,-0.2299999999999999,0.297,0.053,0.016,-0.2299999999999999
843,-0.263,-0.263,-0.348,-0.26,-0.263,-0.263,-0.348
844,0.0469999999999999,0.0469999999999999,-0.042,-0.2169999999999999,0.0469999999999999,0.0469999999999999,0.173
845,-0.158,0.0509999999999999,0.015,-0.042,0.602,0.0509999999999999,0.015
846,-0.152,-0.0999999999999999,-0.057,-0.031,0.0599999999999999,0.0599999999999999,-0.057
847,0.063,-0.0409999999999999,-0.1799999999999999,-0.0679999999999999,0.195,-0.0409999999999999,0.075
848,0.0559999999999999,0.002,-0.061,0.1459999999999999,0.12,0.002,-0.061
849,0.368,0.149,0.18,0.305,0.149,0.182,0.18
850,0.0,0.1879999999999999,0.0,0.419,0.0949999999999999,0.0949999999999999,0.0
851,0.0,0.0,0.0,0.15,0.378,0.378,0.49
852,0.033,0.0789999999999999,-0.0749999999999999,-0.058,-0.0869999999999999,0.002,0.033
853,0.003,0.098,0.008,-0.1449999999999999,-0.0859999999999999,0.058,0.173
854,-0.099,-0.007,-0.007,-0.028,0.0379999999999999,-0.067,-0.007
855,0.118,0.048,0.085,0.061,-0.0189999999999999,0.048,0.085
856,-0.358,-0.358,-0.358,-0.0269999999999999,-0.358,0.019,-0.0269999999999999
857,0.1959999999999999,0.279,-0.025,0.019,0.279,0.279,0.008
858,0.365,0.149,0.0,0.344,0.296,0.3359999999999999,0.2189999999999999
859,-0.091,-0.091,-0.171,0.1319999999999999,-0.091,-0.091,-0.171
860,0.1699999999999999,0.1699999999999999,0.0609999999999999,-0.119,0.2739999999999999,0.2739999999999999,0.0779999999999999
861,0.3370000000000001,0.431,0.088,0.639,0.3410000000000001,0.3410000000000001,0.088
862,-0.391,0.098,-0.1859999999999999,-0.1099999999999999,0.098,0.098,-0.1859999999999999
863,-0.006,0.0399999999999999,-0.285,0.1169999999999999,0.0399999999999999,0.006,-0.1119999999999999
864,0.0969999999999999,-0.276,-0.194,-0.266,-0.276,0.0,-0.3540000000000001
865,0.181,0.181,-0.055,0.293,0.181,0.181,0.022
866,-0.149,-0.0969999999999999,-0.054,-0.144,-0.0969999999999999,-0.0969999999999999,0.0
867,0.361,0.384,-0.125,0.083,0.384,0.361,0.1079999999999999
868,-0.309,-0.24,-0.255,-0.1119999999999999,0.0479999999999999,0.0479999999999999,-0.249
869,0.123,0.123,0.0119999999999999,0.5459999999999999,0.123,0.123,0.2329999999999999
870,-0.0269999999999999,-0.0269999999999999,-0.251,-0.251,-0.0929999999999999,-0.0929999999999999,-0.2339999999999999
871,0.0889999999999999,0.2089999999999999,-0.1070000000000001,-0.019,0.0889999999999999,0.0649999999999999,0.1589999999999999
872,0.193,-0.0969999999999999,-0.0669999999999999,0.1109999999999999,0.0929999999999999,0.286,0.174
873,-0.1039999999999999,-0.0999999999999999,-0.175,-0.0979999999999999,-0.1039999999999999,-0.173,-0.175
874,0.073,0.045,0.045,0.045,0.045,0.045,0.045
875,0.069,0.038,-0.0689999999999999,0.39,-0.253,-0.253,0.1139999999999999
876,-0.004,0.0769999999999999,-0.124,0.1099999999999999,0.0769999999999999,0.0609999999999999,0.2749999999999999
877,0.246,0.0,0.0,0.24,0.0,0.0,0.4479999999999999
878,0.0969999999999999,0.0,0.0,0.036,0.0,0.0,0.0
879,0.125,0.011,-0.155,-0.238,0.011,0.011,-0.155
880,0.0899999999999999,0.2069999999999999,0.2069999999999999,0.235,0.2069999999999999,0.2069999999999999,0.2069999999999999
881,-0.3229999999999999,0.033,-0.0819999999999999,0.098,0.033,0.033,-0.0819999999999999
882,0.465,0.0,0.139,0.41,0.0,0.0,0.248
883,0.0,0.0,-0.1599999999999999,0.128,0.0,0.0,0.089
884,0.0349999999999999,0.1519999999999999,-0.137,0.0,0.0,0.0,-0.137
885,0.0,-0.009,0.0,0.048,0.0,0.0,0.0
886,-0.095,-0.123,-0.485,-0.152,-0.485,-0.485,-0.485
887,0.002,0.1119999999999999,-0.045,0.1119999999999999,0.2799999999999999,0.0919999999999999,0.0579999999999999
888,-0.187,-0.106,-0.2099999999999999,-0.399,-0.106,-0.512,-0.304
889,0.492,0.29,-0.028,0.29,0.29,0.29,0.428
890,0.0,-0.1919999999999999,-0.1919999999999999,0.0,-0.1919999999999999,-0.1919999999999999,0.0
891,-0.0899999999999999,-0.0279999999999999,-0.0899999999999999,-0.1729999999999999,-0.0279999999999999,-0.0279999999999999,0.068
892,0.141,0.4509999999999999,0.133,0.3059999999999999,0.4509999999999999,0.352,0.133
893,-0.363,-0.57,-0.7,-0.918,-0.33,-0.33,-0.602
894,-0.2119999999999999,-0.125,-0.0559999999999999,-0.1499999999999999,-0.125,-0.2949999999999999,-0.0539999999999999
895,0.1519999999999999,-0.099,0.0249999999999999,0.1389999999999999,-0.099,-0.099,0.0249999999999999
896,-0.552,-0.4679999999999999,-0.552,-0.495,-0.6910000000000001,-0.6910000000000001,-0.552
897,0.015,0.015,0.015,-0.0979999999999999,0.015,0.015,0.015
898,0.0459999999999999,-0.198,-0.198,-0.016,-0.198,0.1519999999999999,-0.161
899,0.25,0.2019999999999999,0.242,0.25,0.2019999999999999,0.0,0.242
900,0.1629999999999999,0.128,-0.052,0.1609999999999999,0.128,0.12,-0.052
901,0.0,0.241,-0.0479999999999999,-0.0739999999999999,-0.0309999999999999,-0.0309999999999999,-0.0479999999999999
902,-0.24,0.093,-0.145,-0.145,0.093,0.093,-0.145
903,0.2219999999999999,-0.184,-0.184,0.689,0.689,0.1789999999999999,-0.013
904,0.1139999999999999,0.2279999999999999,0.1059999999999999,0.0679999999999999,0.2279999999999999,0.2279999999999999,0.1059999999999999
905,0.034,0.256,-0.0749999999999999,0.2730000000000001,0.256,0.256,-0.0399999999999999
906,0.0,0.1049999999999999,0.051,0.1049999999999999,0.02,0.02,0.394
907,0.082,0.122,0.122,0.383,0.122,0.251,0.3430000000000001
